"","X.1","X","crime","number","date","location","beat","neighborhood","npu","lat","long","temp","precipitation","cluster","occurence"
"9432",74786,74785,"BURGLARY-RESIDENCE",133591324,"12/25/2013","2611 IVYDALE DR SW",410,"Campbellton Road","R",33.69988,-84.47386,0.512500000000001,0,5,849
"9433",204975,204974,"BURGLARY-RESIDENCE",111882378,"07/07/2011","386 PARKWAY DR NE",603,"Old Fourth Ward","M",33.76504,-84.37362,26.2791666666667,0,1,1118
"9434",29253,29252,"ROBBERY-PEDESTRIAN",103272072,"11/23/2010","1770 PEACHTREE ST NW",207,"Brookwood","E",33.80231,-84.39322,16.7541666666667,1.1,7,688
"9435",85280,85279,"LARCENY-FROM VEHICLE",93621394,"12/28/2009","240 10TH ST",503,"Midtown","E",33.78179,-84.37941,3.09166666666667,0,8,1609
"9436",58024,58023,"LARCENY-FROM VEHICLE",160270272,"01/27/2016","3393 PEACHTREE RD NE ",210,"Lenox","B",33.84676,-84.36212,7.79166666666667,8,4,966
"9437",53615,53614,"RAPE",140190151,"01/19/2014","3378 GREENBRIAR PKWY SW",413,"","P",33.68387,-84.50204,4.80416666666667,0,5,849
"9438",26029,26028,"AGG ASSAULT",110290815,"01/29/2011","1792 LANGSTON AVE SW",306,"Sylvan Hills","X",33.70605,-84.42078,7.0875,0,3,1868
"9439",226018,226017,"BURGLARY-RESIDENCE",102211572,"08/09/2010","500 NORTHSIDE CIR NW",207,"Loring Heights","E",33.79724,-84.40668,29.2333333333333,0,7,688
"9440",82992,82991,"LARCENY-NON VEHICLE",163582393,"12/23/2016","2468 MARTIN L KING JR DR SW",405,"Harland Terrace","I",33.75196,-84.46811,8.11666666666667,0,6,1164
"9441",219686,219685,"AUTO THEFT",161872750,"07/05/2016","1105 RESEARCH CENTER ATL DR SW",406,"","",33.72835,-84.5079,27.6791666666667,14.3,5,849
"9442",217664,217663,"LARCENY-NON VEHICLE",162101021,"07/28/2016","3495 PIEDMONT RD NE",208,"North Buckhead","B",33.85005,-84.37755,27.8541666666667,0.3,4,966
"9443",208421,208420,"LARCENY-NON VEHICLE",121861241,"07/04/2012","850 OAK ST SW @WEST END MALL",401,"West End","T",33.74053,-84.41671,28.6083333333333,1.5,3,1868
"9444",132258,132257,"LARCENY-NON VEHICLE",101020287,"04/12/2010","303 PARKWAY DR NE @ATLANTA MEDICAL CEN",604,"Old Fourth Ward","M",33.76272,-84.37406,17.525,0,1,1118
"9445",258623,258622,"LARCENY-FROM VEHICLE",132531364,"09/10/2013","1888 PEACHTREE RD NW",207,"Ardmore","E",33.80648,-84.39432,25.2666666666667,0,7,688
"9446",121870,121869,"LARCENY-FROM VEHICLE",140751615,"03/16/2014","914 COLLIER RD NW @JADE EAST APARTMENT",205,"Wildwood (NPU-C)","C",33.80837,-84.41604,12.2833333333333,29.8,7,688
"9447",253365,253364,"LARCENY-FROM VEHICLE",112491116,"09/06/2011","1940 PIEDMONT RD NE",212,"Piedmont Heights","F",33.81043,-84.36685,19.3625,5.5,4,966
"9448",207589,207588,"LARCENY-FROM VEHICLE",121952125,"07/13/2012","303 PARKWAY DR NE",604,"Old Fourth Ward","M",33.76286,-84.37405,23.8916666666667,15,1,1118
"9449",105309,105308,"LARCENY-NON VEHICLE",160412494,"02/10/2016","30 ALABAMA ST SW",511,"Downtown","M",33.75365,-84.39118,-1.67916666666667,0,8,1609
"9450",121771,121770,"AUTO THEFT",140761769,"03/17/2014","850 OAK ST SW @WEST END MALL SHOPP",401,"West End","T",33.74053,-84.41671,10.7833333333333,11.5,3,1868
"9451",10722,10721,"AUTO THEFT",132871588,"10/14/2013","205 HOLDERNESS ST SW",104,"Ashview Heights","T",33.74919,-84.42666,19.3666666666667,0,3,1868
"9452",132712,132711,"AGG ASSAULT",100972597,"04/08/2010","15 WALL ST SE",511,"Downtown","M",33.75359,-84.38986,18.4083333333333,14.2,8,1609
"9453",186839,186838,"BURGLARY-RESIDENCE",131562017,"06/05/2013","415 FAIRBURN RD SW",407,"Fairburn Mays","H",33.74349,-84.50968,24.1791666666667,3.8,6,1164
"9454",90119,90118,"LARCENY-FROM VEHICLE",90150001,"01/15/2009","195 ARIZONA AVE NE",609,"Edgewood","O",33.75902,-84.3312,1.64166666666667,0,9,587
"9455",130291,130290,"LARCENY-NON VEHICLE",90620948,"03/02/2009","169 TRINITY AVE",512,"Downtown","M",33.74978,-84.39327,1,0,8,1609
"9456",156696,156695,"LARCENY-FROM VEHICLE",111330696,"05/13/2011","2350 HILL ST NW",109,"Center Hill","J",33.77978,-84.46468,24.4,1.2,6,1164
"9457",183310,183309,"LARCENY-FROM VEHICLE",121630609,"06/11/2012","415 FAIRBURN RD SW",407,"Fairburn Mays","H",33.74349,-84.50968,21.2458333333333,32.9,6,1164
"9458",52359,52358,"BURGLARY-RESIDENCE",130042767,"01/04/2013","475 BUCKHEAD AVE NE",206,"Buckhead Village","B",33.83791,-84.37392,3.1,0,4,966
"9459",86985,86984,"AUTO THEFT",93450487,"12/11/2009","751 FAIRBURN RD SW",407,"Fairburn Mays","H",33.73454,-84.51059,1.10416666666667,0,6,1164
"9460",219970,219969,"LARCENY-NON VEHICLE",161832530,"07/01/2016","1080 RALPH D ABERNATHY BLVD SW",401,"West End","T",33.73808,-84.42305,27.5333333333333,0,3,1868
"9461",6643,6642,"AUTO THEFT",123032387,"10/29/2012","2950 SPRINGDALE RD SW",311,"Hammond Park","X",33.67479,-84.41619,8.825,0,2,1151
"9462",262498,262497,"LARCENY-NON VEHICLE",152712515,"09/28/2015","2625 PIEDMONT RD NE",211,"Lindbergh/Morosgo","B",33.82742,-84.36532,20.35,1.9,4,966
"9463",120314,120313,"LARCENY-FROM VEHICLE",130640528,"03/05/2013","70  MELDON AVE.",305,"South Atlanta","Y",33.71376,-84.38662,10.9291666666667,6.3,2,1151
"9464",248162,248161,"AUTO THEFT",102711501,"09/28/2010","711 LEE ST SW",401,"West End","T",33.73528,-84.41421,17.6666666666667,0,3,1868
"9465",70489,70488,"LARCENY-FROM VEHICLE",113452089,"12/11/2011","436 CHAMBERLAIN ST SE",604,"Sweet Auburn","M",33.75385,-84.373,4.1375,0,1,1118
"9466",254709,254708,"LARCENY-NON VEHICLE",122661718,"09/22/2012","231 18TH ST NW",501,"Atlantic Station","E",33.79275,-84.39544,23.0208333333333,0.2,8,1609
"9467",119489,119488,"LARCENY-FROM VEHICLE",130751836,"03/16/2013","482 COLLIER RD. NW",205,"Collier Hills","C",33.8109,-84.40309,15.5125,0,7,688
"9468",123816,123815,"AUTO THEFT",150780454,"03/19/2015","435 HIGHLAND AVE NE",604,"Old Fourth Ward","M",33.76128,-84.37318,13.2041666666667,18.2,1,1118
"9469",209388,209387,"AUTO THEFT",132060978,"07/25/2013","362 OLD ROUGH & READY RD SE",312,"Orchard Knob","Z",33.66946,-84.37824,25.3,0,2,1151
"9470",163297,163296,"HOMICIDE",131270125025,"05/07/2013","2431 LOWE ST NW",203,"Riverside","D",33.81134,-84.46703,13.0625,10.1,6,1164
"9471",40350,40349,"AUTO THEFT",143270702,"11/23/2014","4235 UTOY CT SW",407,"Ridgecrest Forest","H",33.74553,-84.52596,10.9583333333333,34.9,6,1164
"9472",122573,122572,"AGG ASSAULT",140652348,"03/06/2014","1731 METROPOLITAN PKWY SW",306,"Sylvan Hills","X",33.70641,-84.40813,4.79166666666667,8.6,2,1151
"9473",78377,78376,"LARCENY-NON VEHICLE",143501080,"12/16/2014","1073 PIEDMONT AVE NE",502,"Midtown","E",33.78381,-84.37904,11.6125,3.9,8,1609
"9474",42369,42368,"LARCENY-FROM VEHICLE",143061275,"11/02/2014","560 EDGEWOOD AVE NE",604,"Old Fourth Ward","M",33.7547,-84.36905,6.17916666666667,0,1,1118
"9475",139523,139522,"LARCENY-NON VEHICLE",131150978,"04/25/2013","1453 MONTEEL DR NW",113,"Monroe Heights","G",33.79521,-84.48242,14.5791666666667,0,6,1164
"9476",251327,251326,"LARCENY-NON VEHICLE",112701801,"09/27/2011","659 PEACHTREE ST NE",505,"Midtown","E",33.77258,-84.38449,22.8916666666667,0.4,8,1609
"9477",23288,23287,"AGG ASSAULT",100292388,"01/29/2010","1348 WESTMONT RD SW",403,"Venetian Hills","S",33.71857,-84.43741,5.47083333333333,0.8,3,1868
"9478",48336,48335,"LARCENY-FROM VEHICLE",120171446,"01/17/2012","300 JOSEPH E LOWERY BLVD SW",101,"Atlanta University Center","T",33.74661,-84.41744,10.9666666666667,3.6,3,1868
"9479",244890,244889,"BURGLARY-RESIDENCE",92391002,"08/27/2009","1137 WHITE OAK AVE SW",402,"Oakland City","S",33.72659,-84.42494,23.825,5.7,3,1868
"9480",62702,62701,"AGG ASSAULT",93311382,"11/27/2009","3140 HICKMAN DR NW",111,"","I",33.75444,-84.48918,5.76666666666667,0,6,1164
"9481",202151,202150,"AGG ASSAULT",101821260,"07/01/2010","205 12TH ST. NE.",503,"Midtown","E",33.78303,-84.38095,25.7,1.8,8,1609
"9482",30441,30440,"LARCENY-FROM VEHICLE",103160214,"11/12/2010","935 MARIETTA ST NW",504,"Marietta Street Artery","E",33.7778,-84.40865,13.4541666666667,0,8,1609
"9483",245116,245115,"AUTO THEFT",92370391,"08/25/2009","1195 MILTON TER SE;",305,"Chosewood Park","Y",33.72248,-84.38033,24.4166666666667,0,2,1151
"9484",245993,245992,"AGG ASSAULT",92291174,"08/17/2009","1033 HOLLYWOOD RD NW",110,"Almond Park","G",33.78308,-84.45882,24.9125,6.4,6,1164
"9485",191913,191912,"LARCENY-FROM VEHICLE",151610734,"06/10/2015","1002 ALLENE AVE SW",301,"Adair Park","V",33.72751,-84.41336,23.0041666666667,1.9,3,1868
"9486",144016,144015,"LARCENY-NON VEHICLE",140922585,"04/02/2014","3393 PEACHTREE RD NE @LENOX MALL",210,"Lenox","B",33.84676,-84.36212,16.25,0,4,966
"9487",256808,256807,"AGG ASSAULT",132731927,"09/30/2013","1870 CAMPBELLTON RD SW ",408,"","R",33.70865,-84.4486,16.8875,1.6,3,1868
"9488",183446,183445,"LARCENY-FROM VEHICLE",121621980,"06/10/2012","927 REBEL FOREST DR SE",308,"Rebel Valley Forest","Z",33.68776,-84.35924,21.8291666666667,12.7,2,1151
"9489",103871,103870,"LARCENY-NON VEHICLE",150332169,"02/02/2015","850 OAK ST SW @WEST END MALL",401,"West End","T",33.74057,-84.4168,7.99583333333333,8.6,3,1868
"9490",179879,179878,"LARCENY-NON VEHICLE",111660661,"06/15/2011","85 MOUNT ZION RD SE",312,"Glenrose Heights","Z",33.67269,-84.38678,27.9708333333333,7.1,2,1151
"9491",175230,175229,"BURGLARY-NONRES",101802257,"06/29/2010","117 STAFFORD ST SW",104,"Mozley Park","K",33.75193,-84.42729,28.0958333333333,2.1,3,1868
"9492",244391,244390,"BURGLARY-RESIDENCE",92430082,"08/31/2009","1006 HIGHTOWER RD NW",113,"Carey Park","G",33.78255,-84.47366,22.1666666666667,0.9,6,1164
"9493",128143,128142,"LARCENY-FROM VEHICLE",90830828,"03/24/2009","237 PETERS ST SW",507,"Castleberry Hill","M",33.74825,-84.40124,13.8875,0.9,3,1868
"9494",241903,241902,"LARCENY-NON VEHICLE",162421988,"08/29/2016","1801 HOWELL MILL RD NW      ",204,"Berkeley Park","D",33.80388,-84.41278,26.8375,0.5,7,688
"9495",253102,253101,"LARCENY-NON VEHICLE",112522310,"09/09/2011","3393 PEACHTREE RD NE",210,"Lenox","B",33.84676,-84.36212,19.5041666666667,0,4,966
"9496",9649,9648,"AUTO THEFT",133002011,"10/27/2013","1044 LENA ST NW",105,"Washington Park","K",33.75641,-84.42313,12.0291666666667,0,3,1868
"9497",49094,49093,"LARCENY-NON VEHICLE",120091954,"01/09/2012","1871 PLAZA LN SW",410,"Campbellton Road","R",33.70518,-84.45336,13.7208333333333,1.9,5,849
"9498",111399,111398,"LARCENY-FROM VEHICLE",100800263,"03/21/2010","3445 STRATFORD RD NE",208,"North Buckhead","B",33.85111,-84.36745,12.25,3.5,4,966
"9499",202161,202160,"LARCENY-NON VEHICLE",101821447,"07/01/2010","4496 BAKERS FERRY RD SW",407,"Boulder Park","H",33.75099,-84.53543,25.9166666666667,1.8,6,1164
"9500",152687,152686,"LARCENY-FROM VEHICLE",101421477,"05/22/2010","275 BAKER ST NW",508,"Downtown","M",33.76206,-84.39568,22.3083333333333,2,8,1609
"9501",95287,95286,"AUTO THEFT",110401915,"02/09/2011","1981 JOSEPH E BOONE BLVD NW",107,"Grove Park","J",33.76486,-84.45174,1.3,0,6,1164
"9502",142579,142578,"LARCENY-NON VEHICLE",141091213,"04/19/2014","2645 LOIS LN SE",310,"Browns Mill Park","Z",33.68266,-84.38784,11.3375,20.6,2,1151
"9503",169338,169337,"LARCENY-FROM VEHICLE",161510925,"05/30/2016","840 MARIETTA ST NW",504,"Marietta Street Artery","E",33.77522,-84.40691,24.5791666666667,0.5,8,1609
"9504",161038,161037,"AUTO THEFT",131510502,"05/31/2013","3379 COLLIER CT NW",114,"Fairburn Heights","H",33.76735,-84.49823,24.2041666666667,0,6,1164
"9505",245395,245394,"LARCENY-NON VEHICLE",92351423,"08/23/2009","3393 PEACHTREE RD NE @LENOX MALL",210,"Lenox","B",33.84676,-84.36212,22.6208333333333,0,4,966
"9506",102059,102058,"LARCENY-FROM VEHICLE",140321480,"02/01/2014","3850 JONESBORO RD SE @EXPOSITION CENTER",313,"South River Gardens","Z",33.65088,-84.36362,2.4,0,2,1151
"9507",145334,145333,"AGG ASSAULT",151042145,"04/14/2015","2500 MOROSGO PL NE",211,"Lindbergh/Morosgo","B",33.82233,-84.36628,20.9458333333333,11,4,966
"9508",103917,103916,"BURGLARY-RESIDENCE",150322456,"02/01/2015","1572 HARDEE ST NE",609,"Edgewood","O",33.75546,-84.33644,6.59166666666667,4.6,9,587
"9509",243613,243612,"LARCENY-FROM VEHICLE",162222677,"08/09/2016","2591 PIEDMONT RD NE",211,"Lindbergh/Morosgo","B",33.82494,-84.36684,25.4583333333333,6,4,966
"9510",167158,167157,"LARCENY-FROM VEHICLE",151441717,"05/24/2015","51 LAFAYETTE DR NE",502,"Ansley Park","E",33.78935,-84.38021,21.5291666666667,0,8,1609
"9511",212152,212151,"ROBBERY-PEDESTRIAN",142080498,"07/27/2014","100 6TH ST NE",505,"Midtown","E",33.77756,-84.38417,26.2583333333333,0,8,1609
"9512",174204,174203,"LARCENY-FROM VEHICLE",91292010,"05/09/2009","PIEDMONT PARK NE / PARK DR NE",502,"","E",33.78636,-84.37181,22.2958333333333,0,8,1609
"9513",259485,259484,"AUTO THEFT",132440452,"09/01/2013","1032 LITTLE HAMPTON CT",313,"South River Gardens","Z",33.6591,-84.3525,25.7333333333333,5,2,1151
"9514",91686,91685,"AGG ASSAULT",90021616,"01/02/2009","1860 HONEYSUCKLE LN SW",410,"Campbellton Road","R",33.70676,-84.45353,5.825,0.4,5,849
"9515",265660,265659,"LARCENY-FROM VEHICLE",162650871,"09/21/2016","784 BARNETT ST NE",601,"Virginia Highland","F",33.77623,-84.35894,25.8416666666667,0,1,1118
"9516",167998,167997,"LARCENY-FROM VEHICLE",151341551,"05/14/2015","807 MAGNOLIA WAY NW",102,"Vine City","L",33.75823,-84.41408,21.0541666666667,0,3,1868
"9517",266041,266040,"AGG ASSAULT",162610564,"09/17/2016","134 JOSEPH E LOWERY BLVD SW",101,"Atlanta University Center","T",33.75109,-84.41731,25.4333333333333,0,3,1868
"9518",130281,130280,"AGG ASSAULT",90611067,"03/02/2009","1176 RALPH D ABERNATHY BLVD SW",402,"West End","T",33.73835,-84.4264,1,0,3,1868
"9519",133499,133498,"LARCENY-FROM VEHICLE",111190904,"04/29/2011","164 SPRING ST SW",512,"Downtown","M",33.75072,-84.39683,16.3708333333333,0,8,1609
"9520",128016,128015,"LARCENY-FROM VEHICLE",90841852,"03/25/2009","HILLIARD ST NE / AUBURN AVE NE",604,"Sweet Auburn","M",33.75551,-84.3766,15.0958333333333,5.6,1,1118
"9521",111096,111095,"AUTO THEFT",100832092,"03/24/2010","105 MCDONOUGH BLVD SE",305,"South Atlanta","Y",33.71876,-84.38471,12.5208333333333,0,2,1151
"9522",100676,100675,"LARCENY-FROM VEHICLE",140511575,"02/20/2014","537 PARK AVE SE @GRANT PARK",605,"Grant Park","W",33.74031,-84.37167,16.2583333333333,0,1,1118
"9523",237004,237003,"LARCENY-NON VEHICLE",142342285,"08/22/2014","476 GLEN IRIS DR NE @SAINT LUKE BAPTIST",603,"Old Fourth Ward","M",33.76745,-84.36802,28.1708333333333,0.5,1,1118
"9524",153837,153836,"LARCENY-FROM VEHICLE",101310507,"05/11/2010","423 WESTLAKE AVE NW",107,"Grove Park","J",33.76703,-84.44071,16.8333333333333,2,3,1868
"9525",190442,190441,"LARCENY-FROM VEHICLE",151772102,"06/26/2015","3381 GREENBRIAR PKWY SW",413,"","P",33.68403,-84.50216,27.4333333333333,0.4,5,849
"9526",32926,32925,"ROBBERY-PEDESTRIAN",113211549,"11/17/2011","1801 HOWELL MILL RD NW",204,"Berkeley Park","D",33.80388,-84.41278,12.2083333333333,1.1,7,688
"9527",86303,86302,"LARCENY-NON VEHICLE",93511255,"12/17/2009","201 MOURY AVE SW",305,"The Villages at Carver","Y",33.71691,-84.39276,4.07083333333333,0,2,1151
"9528",33417,33416,"BURGLARY-RESIDENCE",113170949,"11/13/2011","967 WHITE ST SW",401,"West End","T",33.73244,-84.41956,11.9083333333333,0,3,1868
"9529",58792,58791,"LARCENY-FROM VEHICLE",160170798,"01/17/2016","421 HILLSIDE VILLAGE DR SE",611,"The Villages at East Lake","O",33.74099,-84.31555,5.18333333333333,0.4,9,587
"9530",51518,51517,"LARCENY-NON VEHICLE",130141239,"01/14/2013","2909 CAMPBELLTON RD SW",409,"Southwest","R",33.69869,-84.48265,15.4291666666667,10.5,5,849
"9531",65513,65512,"LARCENY-NON VEHICLE",93041013,"11/01/2009","1275 CAROLINE ST NE",609,"Edgewood","O",33.75674,-84.34619,11.0958333333333,2.4,9,587
"9532",72546,72545,"BURGLARY-RESIDENCE",123552544,"12/20/2012","3120 ARBOR GATES DR NE",210,"Pine Hills","B",33.82674,-84.35888,10.2333333333333,20.6,4,966
"9533",100390,100389,"LARCENY-FROM VEHICLE",140550651,"02/24/2014","1106 AMSTERDAM AVE NE",213,"Morningside/Lenox Park","F",33.78775,-84.35089,10.7166666666667,0,1,1118
"9534",210678,210677,"LARCENY-FROM VEHICLE",131941775,"07/13/2013","2505 FORREST PARK RD SE",308,"Leila Valley","Z",33.68608,-84.36054,22.425,2,2,1151
"9535",124245,124244,"LARCENY-NON VEHICLE",150731858,"03/14/2015","3730 CARMIA DR SW",414,"Princeton Lakes","P",33.65573,-84.5109,12.3291666666667,2,5,849
"9536",181372,181371,"AGG ASSAULT",121821804,"06/30/2012","1241 EPWORTH ST SW",403,"Venetian Hills","S",33.72113,-84.43111,32.7291666666667,1.4,3,1868
"9537",144098,144097,"BURGLARY-RESIDENCE",140913278,"04/01/2014","1425 BOULEVARD SE",305,"Chosewood Park","Y",33.71535,-84.36886,15.825,0,2,1151
"9538",218464,218463,"AUTO THEFT",162012701,"07/19/2016","1545 NORTHSIDE DR NW",207,"Loring Heights","E",33.79757,-84.40773,28.25,0.5,7,688
"9539",61571,61570,"ROBBERY-PEDESTRIAN",170101959,"01/10/2017","79 GAMMON AVE SE",305,"South Atlanta","Y",33.71828,-84.38545,3.08333333333333,0,2,1151
"9540",159331,159330,"AUTO THEFT",121402194,"05/19/2012","1575 MARTIN L KING JR DR NW @MOZLEY PARK",104,"Mozley Park","K",33.7529,-84.43904,20.6708333333333,0,3,1868
"9541",100327,100326,"BURGLARY-RESIDENCE",140561950,"02/25/2014","1428 NEWTON AVE SE",612,"East Atlanta","W",33.73828,-84.34077,8.40416666666667,0,9,587
"9542",189886,189885,"BURGLARY-RESIDENCE",141531462,"06/02/2014","1620 HOLLYWOOD RD NW",113,"Scotts Crossing","G",33.79988,-84.47023,21.2041666666667,0,6,1164
"9543",207578,207577,"LARCENY-NON VEHICLE",121951810,"07/13/2012","1800 NISKEY COVE RD SW",412,"Niskey Cove","P",33.70812,-84.53025,24.1916666666667,9.9,5,849
"9544",5145,5144,"LARCENY-NON VEHICLE",112861942,"10/13/2011","115 PEACHTREE ST SW",512,"Downtown","M",33.75165,-84.39279,18,3.9,8,1609
"9545",245758,245757,"AGG ASSAULT",92311401,"08/19/2009","ROSSER ST  SW/WESTVIEW DR SW",104,"West End","T",33.74714,-84.42436,26.1625,0.2,3,1868
"9546",241078,241077,"BURGLARY-RESIDENCE",152193166,"08/07/2015","907 MAYSON TURNER RD NW",102,"Vine City","L",33.7573,-84.41709,24.95,17.5,3,1868
"9547",149015,149014,"AUTO THEFT",91170300,"04/27/2009","485 FLAT SHOALS AVE SE",612,"East Atlanta","W",33.74073,-84.34646,19.3791666666667,0,9,587
"9548",155362,155361,"BURGLARY-RESIDENCE",111461854,"05/26/2011","925 CONLEY RD SE",313,"South River Gardens","Z",33.64864,-84.35892,26.2833333333333,3.2,2,1151
"9549",169947,169946,"AUTO THEFT",161430731,"05/22/2016","1467 EASON ST NW",105,"Hunter Hills","K",33.75757,-84.43603,19.0875,0,3,1868
"9550",148018,148017,"LARCENY-NON VEHICLE",160982054,"04/07/2016","210 PEACHTREE ST SW",512,"Downtown","M",33.74886,-84.39453,13.9875,7.7,8,1609
"9551",28917,28916,"LARCENY-NON VEHICLE",103311256,"11/27/2010","1380 ATLANTIC DR NW",501,"Atlantic Station","E",33.79293,-84.3975,6.03333333333333,0.2,8,1609
"9552",269711,269710,"LARCENY-FROM VEHICLE",92521963,"09/09/2009","17TH ST NW / STATE ST NW",501,"Atlantic Station","E",33.79119,-84.3987,24.075,2.6,8,1609
"9553",132343,132342,"LARCENY-FROM VEHICLE",101010901,"04/11/2010","2975 HEADLAND DR SW",411,"Greenbriar","R",33.69168,-84.4872,15.0083333333333,0,5,849
"9554",66080,66079,"LARCENY-NON VEHICLE",103610615,"12/27/2010","1850 MACARTHUR BLVD NW",203,"Bolton","D",33.81357,-84.44841,-1.52083333333333,0,7,688
"9555",174011,174010,"ROBBERY-PEDESTRIAN",91300114,"05/10/2009","1170 PEACHTREE ST",503,"Midtown","E",33.78666,-84.38433,21.0291666666667,3.7,8,1609
"9556",89856,89855,"LARCENY-NON VEHICLE",90170257,"01/17/2009","620 PEACHTREE ST NE",505,"Midtown","E",33.77152,-84.38508,-2.7125,0,8,1609
"9557",11057,11056,"LARCENY-NON VEHICLE",132832285,"10/10/2013","835 MARTIN L KING JR DR NW",102,"Vine City","L",33.75504,-84.41457,18.3125,0,3,1868
"9558",159435,159434,"LARCENY-FROM VEHICLE",121391887,"05/18/2012","35 JESSE HILL JR DR SE",510,"Downtown","M",33.75357,-84.3818,20.7916666666667,0.6,1,1118
"9559",44224,44223,"LARCENY-NON VEHICLE",153121203,"11/08/2015","102 OLLIE ST NW @WASHINGTON PARK",105,"Washington Park","K",33.75735,-84.4214,11.575,15.7,3,1868
"9560",32045,32044,"LARCENY-FROM VEHICLE",113310591,"11/27/2011","2050 LIDDELL DR NE",212,"Morningside/Lenox Park","F",33.81056,-84.36161,16.9541666666667,1.6,4,966
"9561",55015,55014,"AUTO THEFT",140020976,"01/02/2014","80 WALNUT ST SW",101,"Atlanta University Center","T",33.75256,-84.40644,6.45416666666667,4.6,3,1868
"9562",10679,10678,"ROBBERY-PEDESTRIAN",132870320,"10/14/2013","2909 CAMPBELLTON RD SW @CASCADE PINES APTS",409,"Southwest","R",33.70165,-84.48348,19.5333333333333,0,5,849
"9563",241584,241583,"AGG ASSAULT",152130439,"08/01/2015","1212 JAMES JACKSON PKWY NW",113,"Monroe Heights","G",33.79333,-84.47416,27.6375,0,6,1164
"9564",77039,77038,"LARCENY-NON VEHICLE",143641226,"12/30/2014","2690 METROPOLITAN PKWY SW",309,"Perkerson","X",33.68169,-84.40737,10.4041666666667,0,2,1151
"9565",8132,8131,"LARCENY-FROM VEHICLE",122860387,"10/12/2012","3 13TH ST NW",503,"Midtown","E",33.78565,-84.38898,18.8166666666667,0,8,1609
"9566",54951,54950,"LARCENY-FROM VEHICLE",140031626,"01/03/2014","655 HIGHLAND AVE NE",604,"Old Fourth Ward","M",33.76094,-84.36599,-2.225,0,1,1118
"9567",238447,238446,"LARCENY-FROM VEHICLE",142170552,"08/05/2014","325 NELMS AVE NE",608,"Lake Claire","N",33.76319,-84.33197,25.4,0,9,587
"9568",235871,235870,"AUTO THEFT",132150514,"08/03/2013","864 SPRING ST ",503,"Midtown","E",33.7795,-84.38881,25.1458333333333,0.1,8,1609
"9569",227816,227815,"LARCENY-FROM VEHICLE",112351276,"08/23/2011","1495 CHATTAHOOCHEE AVE NW",204,"Underwood Hills","D",33.80887,-84.43622,28.3041666666667,0,7,688
"9570",73028,73027,"AUTO THEFT",123501040,"12/15/2012","2637 OLD HAPEVILLE RD SW",310,"Browns Mill Park","Z",33.68294,-84.39417,8.82916666666667,0,2,1151
"9571",3127,3126,"LARCENY-FROM VEHICLE",102752430,"10/02/2010","123 MARIETTA ST NW",508,"Downtown","M",33.75727,-84.3928,17.6458333333333,0,8,1609
"9572",113637,113636,"LARCENY-FROM VEHICLE",110861292,"03/27/2011","2289 BLVD GRENADA SW",409,"Adams Park","R",33.72003,-84.4634,14.6791666666667,29.2,5,849
"9573",55785,55784,"LARCENY-NON VEHICLE",150242092,"01/24/2015","3393 PEACHTREE RD NE @LENOX MALL",210,"Lenox","B",33.84676,-84.36212,4.75,0.9,4,966
"9574",116276,116275,"LARCENY-FROM VEHICLE",120862475,"03/26/2012","204 WALKER ST SW",507,"Castleberry Hill","M",33.74895,-84.40173,17.6458333333333,0,3,1868
"9575",6838,6837,"LARCENY-NON VEHICLE",122992605,"10/26/2012","1801 HOWELL MILL RD NW",204,"Berkeley Park","D",33.80388,-84.41278,20.4541666666667,0,7,688
"9576",254640,254639,"HOMICIDE",122670690057,"09/23/2012","593 MOROW LN SW",407,"Mays","H",33.74254,-84.50279,21.0333333333333,0,6,1164
"9577",23286,23285,"LARCENY-FROM VEHICLE",100280715,"01/29/2010","1258 DEKALB AVE NE",608,"Candler Park","N",33.76105,-84.34615,5.29166666666667,0.6,9,587
"9578",237009,237008,"LARCENY-NON VEHICLE",142342521,"08/22/2014","1801 HOWELL MILL RD NW",204,"Berkeley Park","D",33.80388,-84.41278,28.2708333333333,0.8,7,688
"9579",109502,109501,"AUTO THEFT",90410653,"02/10/2009","960 E PACES FERRY RD NE",210,"Buckhead Heights","B",33.84691,-84.35618,12.3833333333333,0,4,966
"9580",41329,41328,"LARCENY-FROM VEHICLE",143162469,"11/12/2014","754 JUNIPER ST NE",505,"Midtown","E",33.77539,-84.38313,13.8166666666667,0,8,1609
"9581",170630,170629,"LARCENY-FROM VEHICLE",161361825,"05/15/2016","950 W PEACHTREE ST NW @PUBLIX - W PEACHTREE",503,"Midtown","E",33.78014,-84.38747,16.4958333333333,0,8,1609
"9582",250107,250106,"AUTO THEFT",102510348,"09/08/2010","1894 PENELOPE RD NW",108,"Penelope Neighbors","J",33.75363,-84.4497,26.8791666666667,0,6,1164
"9583",54193,54192,"BURGLARY-RESIDENCE",140132442,"01/13/2014","2580 METROPOLITAN PKWY SW",309,"Perkerson","X",33.68443,-84.40784,6.92916666666667,2.5,2,1151
"9584",152243,152242,"LARCENY-NON VEHICLE",101461391,"05/26/2010","2525 PIEDMONT RD NE",211,"Lindbergh/Morosgo","B",33.824,-84.36521,22.3083333333333,0,4,966
"9585",134212,134211,"LARCENY-NON VEHICLE",111120809,"04/22/2011","1859 DETROIT AVE NW",107,"Grove Park","J",33.76725,-84.44785,20.1708333333333,0,6,1164
